sujeto,condicion,canal,potencia_Delta,potencia_Theta,potencia_Mu,potencia_Beta,potencia_Gamma
S051,reposo,CP1,6.8938350565038106e-12,7.151194108099635e-13,1.3245290856255869e-13,6.788412093123441e-14,3.542006816041672e-14
S051,reposo,CPz,7.054978954057581e-12,7.51802698260671e-13,1.434608843129986e-13,6.786373053502586e-14,3.507703194909369e-14
S051,reposo,CP2,6.741098407223999e-12,7.027993942817061e-13,1.3613693281178438e-13,6.694941843055541e-14,2.924495048489021e-14
S051,reposo,CP4,7.216971343751536e-12,7.54692510830001e-13,1.5799694057189836e-13,7.388815973030953e-14,3.024779863469577e-14
S051,reposo,CP6,1.0633916415546963e-11,1.100534614190126e-12,2.666070714291372e-13,1.0479073772706426e-13,4.456869201136198e-14
S051,reposo,AFz,5.414560734428653e-11,4.636681703065144e-12,4.726615185381307e-13,9.455877409572095e-14,3.66512400598643e-14
S051,reposo,AF4,8.10304717622119e-11,6.858094923728645e-12,5.994795593010345e-13,1.153791188475481e-13,5.2281964697279883e-14
S051,reposo,F7,2.9079305515687814e-11,2.957470516669288e-12,4.952581565407956e-13,1.6384761181350354e-13,9.204239773042231e-14
S051,reposo,F5,2.600484461292844e-11,2.4180066091823488e-12,3.2346883193849994e-13,1.1278181475815595e-13,6.470909333270627e-14
S051,reposo,F3,9.962346806232728e-12,9.379631118149979e-13,2.0430395331191647e-13,7.625822180521911e-14,3.233759642225277e-14
S051,reposo,F1,1.424364834894191e-11,1.3029866923731714e-12,2.5091042745943175e-13,8.940973850404525e-14,3.738496040485045e-14
S051,reposo,Fz,1.3326529686374704e-11,1.2045915108319108e-12,2.335556506428446e-13,8.13309413466658e-14,3.0927872282879915e-14
S051,reposo,F2,1.3334258502405272e-11,1.1507291404526176e-12,1.9505975094138607e-13,7.941363062399044e-14,3.128545783638295e-14
S051,reposo,F4,1.3535604365160915e-11,1.1601527179467761e-12,1.904777859264194e-13,7.82831296388966e-14,3.0729037499918733e-14
S051,reposo,F6,1.5610305093812447e-11,1.4339783721158096e-12,2.2722637664704207e-13,9.899141389080524e-14,5.007473418759543e-14
S051,reposo,F8,1.8033866972777122e-11,1.7932392228812929e-12,3.2172464878584833e-13,1.4747358436078475e-13,8.585255011735413e-14
S051,reposo,FT7,5.378856316931184e-12,8.117569083759403e-13,3.296442848525274e-13,1.4195751710142883e-13,7.926676770053443e-14
S051,reposo,FT8,5.689688269026243e-12,7.412786271939316e-13,2.0928073234509614e-13,9.392669825985907e-14,4.4058981657979375e-14
S051,reposo,T7,8.087825147736722e-12,9.641976259946717e-13,2.689119274255006e-13,1.7776897533201497e-13,1.2177561127557403e-13
S051,reposo,T8,1.0619196320944241e-11,1.1157180846141015e-12,2.5119255995264584e-13,1.3428489957574062e-13,8.197003823363248e-14
S051,reposo,T9,2.4820606597121734e-11,2.2209644766074603e-12,4.130052911136473e-13,2.8221511524505106e-13,2.6884407725858256e-13
S051,reposo,T10,2.553832453026578e-11,2.3213710961897937e-12,3.2211753396281675e-13,9.992727920123336e-14,4.15341324035472e-14
S051,reposo,TP7,1.3170865127740285e-11,1.2821632951284159e-12,2.62325332070624e-13,1.342365092886088e-13,7.36289373176963e-14
S051,reposo,TP8,1.5857381865026634e-11,1.627819927514322e-12,3.6329161568644627e-13,1.2824090474229666e-13,5.106416177694215e-14
S051,reposo,P7,1.6121308566549987e-11,1.5707529498099484e-12,3.133356815436904e-13,1.198069648639309e-13,5.176729819969656e-14
S051,reposo,P5,1.3259253624495938e-11,1.2444359913158508e-12,2.189055990147433e-13,8.67525614140175e-14,3.5623712187754946e-14
S051,reposo,P3,1.099769302263293e-11,1.0297994655332943e-12,1.8899218475194145e-13,8.163481343778784e-14,3.604730998351253e-14
S051,reposo,P1,1.0941663971786379e-11,1.0709929421371528e-12,1.9310308744021227e-13,8.23757226717794e-14,3.835246333484425e-14
S051,reposo,Pz,1.0575192869776395e-11,1.0380031348055933e-12,1.844209972048874e-13,7.648012099447237e-14,3.6833554862161826e-14
S051,reposo,P2,1.1340862406865612e-11,1.0740659906142175e-12,1.8963664662352755e-13,8.000745305406151e-14,3.634728414603768e-14
S051,reposo,P4,1.1180568463928695e-11,1.0671580844806651e-12,1.9448072158345075e-13,8.08585729243354e-14,3.6054374922471826e-14
S051,reposo,P6,1.3742214701727474e-11,1.2655355383053136e-12,2.4116575145625535e-13,8.940267164849699e-14,3.901734866172519e-14
S051,reposo,P8,1.745984977747355e-11,1.6024954701569972e-12,3.2619928209534173e-13,1.1439578020319802e-13,5.308451860198249e-14
S051,reposo,PO7,1.713431679323712e-11,1.6114978907730803e-12,3.4797094985905645e-13,1.2466049930733124e-13,5.572783794054935e-14
S051,reposo,PO3,1.480282841511852e-11,1.330128113366396e-12,2.5504236371095954e-13,9.813277249072129e-14,4.4762096967103716e-14
S051,reposo,POz,1.6026710476565104e-11,1.4851972674757568e-12,2.501083756366137e-13,9.273528881264331e-14,4.150628429596852e-14
S051,reposo,PO4,1.55593008182829e-11,1.4093058954120133e-12,2.861851901700142e-13,1.0355485247733772e-13,4.580154176333559e-14
S051,reposo,O1,1.855571193871906e-11,1.636776318492155e-12,3.522909547892016e-13,1.2798466435046828e-13,5.536123684021941e-14
S051,reposo,Oz,1.9365249546292237e-11,1.6367272854135464e-12,3.00577218593513e-13,1.1198188800459312e-13,4.975332508094456e-14
S052,img_der,FC5,7.88937167137333e-11,1.7927131673884905e-11,3.6072679078202515e-11,3.918584145210544e-12,1.3342227392058277e-12
S052,img_der,FC3,5.402109799114369e-10,5.679339834194393e-11,4.2766978730308985e-11,7.794783161148755e-12,2.837978656514885e-12
S052,img_der,FC1,7.739942666729405e-11,3.7147097175583335e-11,3.5240680695218044e-11,4.9135247843539706e-12,1.2344395557946014e-12
S052,img_der,FCz,8.723079434279463e-11,5.5971024255610524e-11,4.13938955051225e-11,6.416603056931738e-12,1.6072846375022952e-12
S052,img_der,FC2,7.892787878744316e-11,3.219655206954544e-11,2.8413057937605472e-11,4.6634021710938715e-12,1.0620427577105572e-12
S052,img_der,FC4,7.986385551013243e-11,1.7564303929050394e-11,2.287439020174601e-11,3.780025202906e-12,8.788642816793339e-13
S052,img_der,FC6,6.438353248675862e-11,1.6740014677418283e-11,3.213205469797482e-11,3.524696596494792e-12,9.834948944609964e-13
S052,img_der,C5,2.1832488889551486e-10,1.9029385227332734e-11,2.424697918990678e-11,3.696285474932481e-12,1.3409641014740142e-12
S052,img_der,C3,4.850009856487417e-11,1.4109830101329508e-11,2.4896240585155498e-11,3.769507314333217e-12,1.0486753025421749e-12
S052,img_der,C1,6.842469913751564e-11,2.3237934974581324e-11,2.7429247039337955e-11,4.2104658273814965e-12,1.0628777619343217e-12
S052,img_der,Cz,9.892457078831847e-11,3.861704922208491e-11,3.64336949795944e-11,6.150088993845575e-12,1.6180996472133827e-12
S052,img_der,C2,5.266341808353082e-11,2.0094282022884878e-11,2.1700470635266862e-11,3.882818519950017e-12,8.403347101580571e-13
S052,img_der,C4,3.4495038116943786e-11,1.1777475849899666e-11,1.5130478140085594e-11,3.3842531040780465e-12,7.44489694413969e-13
S052,img_der,C6,4.346798367591942e-11,1.3499671514414302e-11,1.8906492651239067e-11,2.9311762630106506e-12,7.026742210852151e-13
S052,img_der,CP5,8.898528471830123e-11,2.1390507742582478e-11,1.9244040521530706e-11,3.418112835979196e-12,1.0398064923315284e-12
S052,img_der,CP3,7.068895540069821e-11,1.7987786208740607e-11,2.8105139607024107e-11,3.5204460242842324e-12,9.468779334508058e-13
S052,img_der,CP1,7.412069141832845e-11,2.51642803029272e-11,5.353494088173451e-11,4.204768539284326e-12,1.0167611596327503e-12
S052,img_der,CPz,8.198243121885437e-11,3.9329308490297565e-11,7.874510971547314e-11,6.502996330075657e-12,9.490926327571312e-13
S052,img_der,CP2,6.482481417128177e-11,2.035832787300161e-11,5.5229891052971045e-11,3.851018974198389e-12,7.5165165774294e-13
S052,img_der,CP4,9.055403384738044e-11,2.083892070780983e-11,3.9249246901550526e-11,4.074320651921021e-12,9.179112966185253e-13
S052,img_der,CP6,1.0295355084698364e-10,2.1643836099922187e-11,2.464366197634704e-11,3.94386338483341e-12,8.536368998605425e-13
S052,img_der,AFz,1.4883286539884202e-10,7.456630883929498e-11,5.978439600748576e-11,4.5569159165990745e-12,8.976129848747347e-13
S052,img_der,AF4,1.9839708620954232e-10,4.293920738684716e-11,5.516186278957316e-11,3.970948928645988e-12,8.278717066769113e-13
S052,img_der,F7,2.399181108726198e-10,4.178053138272082e-11,5.737824064387279e-11,4.478373543439546e-12,1.2046794928280036e-12
S052,img_der,F5,2.8050122634170023e-10,3.4833902987655204e-11,5.330035848012129e-11,4.567113118500748e-12,1.12751994720391e-12
S052,img_der,F3,6.859178968749682e-10,7.374869774997397e-11,5.8126360077504274e-11,7.305039450511082e-12,1.823390211494015e-12
S052,img_der,F1,2.4069783426629393e-10,7.596525032436631e-11,5.6960738832072425e-11,6.192607464303754e-12,1.5277367673674373e-12
S052,img_der,Fz,7.97915813304235e-11,7.585650723655996e-11,5.3436093550079345e-11,5.32880851861007e-12,8.003351292973459e-13
S052,img_der,F2,9.237566620663734e-11,5.3534216663391994e-11,5.050311456054209e-11,5.00139344565276e-12,7.536477765682511e-13
S052,img_der,F4,2.2222699619561908e-10,4.4507658157599596e-11,4.997859187033827e-11,5.75233900060697e-12,1.103873988837259e-12
S052,img_der,F6,2.2644858611246087e-10,3.238955447317313e-11,5.143128166333368e-11,4.191878190540364e-12,9.55169806877495e-13
S052,img_der,F8,1.9258148433148273e-10,3.503343164960664e-11,5.328709087494963e-11,4.27699890713479e-12,9.80482262250934e-13
S052,img_der,FT7,1.5676206912412482e-10,2.5962730879692748e-11,4.4369177630720494e-11,3.869367538154478e-12,9.787273155506529e-13
S052,img_der,FT8,3.954469738651006e-10,3.603523663124077e-11,4.1905410816265945e-11,3.7484593605550185e-12,8.845320389145838e-13
S052,img_der,T7,2.0559565871141315e-10,2.896869508739931e-11,3.3373138966434884e-11,4.511596448792351e-12,1.8902865074957165e-12
S052,img_der,T8,8.959636505672403e-11,2.339354669357265e-11,3.269887901746824e-11,4.609442452570946e-12,1.4551865044140863e-12
S052,img_der,T9,9.714608392958232e-11,3.266941859514366e-11,4.026145935684831e-11,3.4773882954876868e-12,6.77079687709075e-13
S052,img_der,T10,8.442081433683783e-11,3.185626192758392e-11,4.707551216743377e-11,3.8167753397657385e-12,8.320934195886764e-13
S052,img_der,TP7,1.8655657960883933e-10,3.024913016532138e-11,2.5947787235570137e-11,4.844158152876926e-12,1.5713001836868303e-12
S052,img_der,TP8,1.0009211216500904e-10,2.4409251803250203e-11,2.915197044601119e-11,4.201076657539903e-12,8.521950419465936e-13
S052,img_der,P7,1.8112305872721013e-10,4.318455634774012e-11,4.7543745703748684e-11,6.266480869061108e-12,1.3868956516425527e-12
S052,img_der,P5,1.0379676706321446e-10,2.6787941605104696e-11,7.066543091381542e-11,4.844614061657609e-12,1.1016141924436374e-12
S052,img_der,P3,6.968803918610047e-11,2.3689099509187322e-11,8.652635061968389e-11,4.646349566674593e-12,1.191483898486283e-12
S052,img_der,P1,7.118053729219314e-11,2.815121119904624e-11,1.448248287756296e-10,5.223237620575749e-12,1.0648376259137565e-12
S052,img_der,Pz,1.1145340295173469e-10,3.994119829523414e-11,1.5989907586333546e-10,6.462903456749897e-12,1.2677080240297213e-12
S052,img_der,P2,8.697707051669582e-11,2.8899459717110855e-11,1.4750085870790375e-10,5.189026763594027e-12,1.1135191275271743e-12
S052,img_der,P4,7.361527028548748e-11,2.5179983855076074e-11,9.318797751369451e-11,4.879915591679321e-12,1.1245607059491066e-12
S052,img_der,P6,7.440352424852485e-11,3.3287235132908255e-11,8.125386333151845e-11,6.0915776842993854e-12,1.2450444326478519e-12
S052,img_der,P8,1.3681103046028476e-10,3.706406799113739e-11,5.871041923235479e-11,5.944370912370742e-12,1.2705119256566735e-12
S052,img_der,PO7,1.0280597007275418e-10,5.138295088152453e-11,1.7234919140593176e-10,9.374013138547459e-12,2.293235112807079e-12
S052,img_der,PO3,1.8235604454009364e-10,4.577841932688518e-11,2.6373028975348444e-10,9.434537746270364e-12,1.967753573217209e-12
S052,img_der,POz,1.1354733181151809e-10,4.341838750067394e-11,2.5392509252062816e-10,7.973311057310827e-12,1.5568322376651946e-12
S052,img_der,PO4,1.2236658143536028e-10,4.583574405337894e-11,1.9062244624028549e-10,7.941688453231237e-12,1.6461262853015161e-12
S052,img_der,O1,1.2830879667037108e-10,4.5314438760416344e-11,2.1201295926973851e-10,7.851287910502784e-12,1.6379934811237877e-12
S052,img_der,Oz,8.894662875156697e-11,3.277223930470399e-11,1.0934327733114739e-10,5.020911953156207e-12,1.1287723878098183e-12
S052,img_izq,FC5,9.52659257997306e-11,2.1348283844981365e-11,3.043342637985195e-11,3.9744120644494836e-12,1.3339360024786202e-12
S052,img_izq,FC3,4.551467967317832e-10,5.4344350503259186e-11,4.454140821196466e-11,8.26531620628306e-12,2.7037905567298846e-12
S052,img_izq,FC1,9.068896260428247e-11,3.753291568508772e-11,3.500159441509358e-11,4.964719917515293e-12,1.3407262956483635e-12
S052,img_izq,FCz,1.0141037010423406e-10,5.6298006193832317e-11,3.9058516297532396e-11,5.974284259835183e-12,1.7760554365655434e-12
S052,img_izq,FC2,9.214210915734821e-11,3.5902314196614703e-11,2.639962631545441e-11,4.285219551954575e-12,1.1874994095289223e-12
S052,img_izq,FC4,9.910348795407246e-11,2.103148690912227e-11,2.027469208703449e-11,3.3782491967780863e-12,9.909547231597156e-13
S052,img_izq,FC6,8.216180177748254e-11,1.8765975470144334e-11,2.7590869693435714e-11,3.4876924819048145e-12,1.0760346539598318e-12
S052,img_izq,C5,1.943613548582639e-10,2.206512547228762e-11,2.4020861717932783e-11,4.1504240112424434e-12,1.4114958539998923e-12
S052,img_izq,C3,4.775368550091074e-11,1.412802476328296e-11,3.580377647789467e-11,4.7927916841962366e-12,1.2433825485336456e-12
S052,img_izq,C1,7.144517312872336e-11,2.2261156381634003e-11,3.418661687039351e-11,4.458217258498219e-12,1.2047318656806812e-12
S052,img_izq,Cz,1.1612457642803929e-10,3.8265459948912566e-11,3.699520299185148e-11,5.60030598487457e-12,1.8179467781926907e-12
S052,img_izq,C2,6.603729851428798e-11,2.184746147630294e-11,2.0382607452803932e-11,3.620777410598654e-12,9.512693820994063e-13
S052,img_izq,C4,4.685305661813862e-11,1.4071976492843708e-11,1.3867987592929069e-11,3.0993364529749853e-12,8.096359345018753e-13
S052,img_izq,C6,5.157753873877215e-11,1.4371217259510215e-11,1.6638499276371518e-11,2.713175786916769e-12,7.765100516439198e-13
S052,img_izq,CP5,9.165554275350033e-11,2.2060062803120603e-11,2.6338540244827367e-11,3.867951111553478e-12,1.155481957020797e-12
S052,img_izq,CP3,6.589794657352593e-11,1.8249493506931845e-11,3.854517815256787e-11,4.053173044334228e-12,1.0809900448990062e-12
S052,img_izq,CP1,8.029907025999365e-11,2.427593469955426e-11,5.8050495841183375e-11,4.457499354141866e-12,1.0888151357644965e-12
S052,img_izq,CPz,9.904241302808754e-11,3.442394948702703e-11,7.517350840237063e-11,6.0368516064366165e-12,9.850525606499007e-13
S052,img_izq,CP2,6.769667260066324e-11,2.1422796426218272e-11,4.925041986327761e-11,3.703998156779458e-12,8.078397465885795e-13
S052,img_izq,CP4,1.0474831838159708e-10,2.2497308511871348e-11,3.4121906117681405e-11,3.916163689011108e-12,1.0389627347383778e-12
S052,img_izq,CP6,1.165237054378502e-10,2.3001273157304643e-11,2.2433071200367322e-11,3.692811911613397e-12,9.915046732569053e-13
S052,img_izq,AFz,1.2782846746398803e-10,7.953907232349512e-11,5.3126564588052535e-11,4.456194857612004e-12,9.212502469330135e-13
S052,img_izq,AF4,2.106765775046658e-10,4.013277864913324e-11,4.741811331336608e-11,3.815250622915413e-12,8.226903294773042e-13
S052,img_izq,F7,3.7626555683696335e-10,4.606764723388578e-11,4.570496134524405e-11,4.875798576410026e-12,1.3143741204211386e-12
S052,img_izq,F5,3.5266377513096147e-10,3.6505937153325034e-11,4.354014770533336e-11,4.686942420427138e-12,1.2934155054572748e-12
S052,img_izq,F3,7.084327071204482e-10,6.774721549454603e-11,5.143908217693236e-11,7.2213235585400116e-12,1.7568535203822793e-12
S052,img_izq,F1,2.2408803129644442e-10,7.711887858805005e-11,5.0072170825748724e-11,6.5590432526879845e-12,1.5136601140379478e-12
S052,img_izq,Fz,9.619710729007114e-11,7.917372371438067e-11,4.803716967936714e-11,5.057903927346757e-12,8.61852858599797e-13
S052,img_izq,F2,1.1484912322761965e-10,5.997506053560375e-11,4.4327963182067174e-11,4.402489767719833e-12,7.976543719133846e-13
S052,img_izq,F4,2.7146612162221955e-10,5.002102113570672e-11,4.3397282439855896e-11,5.141369096221666e-12,1.1162649327942442e-12
S052,img_izq,F6,2.5925146041019757e-10,3.190208154411153e-11,4.174018332011266e-11,4.019706682661005e-12,8.758363542871352e-13
S052,img_izq,F8,2.3449336358866385e-10,3.263799129483803e-11,4.368975247708264e-11,4.05342396748659e-12,9.705456205429895e-13
S052,img_izq,FT7,2.113525912328758e-10,3.428281950640253e-11,3.6282291110590384e-11,3.9514135737353354e-12,1.0451372235483382e-12
S052,img_izq,FT8,3.2529407706906355e-10,3.269075115985171e-11,3.7290204758295515e-11,3.735019376272317e-12,8.852157441140073e-13
S052,img_izq,T7,1.954866888095303e-10,3.8095741995175515e-11,3.267271945599766e-11,4.76637653105914e-12,2.219497146717827e-12
S052,img_izq,T8,1.0878101769987853e-10,2.5254371668658004e-11,2.803878313133006e-11,4.447715228136377e-12,1.7259324876697125e-12
S052,img_izq,T9,1.1452071887130108e-10,4.3121126512903775e-11,3.768226656402457e-11,3.4514425045401015e-12,7.924780541327978e-13
S052,img_izq,T10,9.414925923723875e-11,3.7978565562361996e-11,3.990802926613926e-11,3.635540100220774e-12,8.640813767409543e-13
S052,img_izq,TP7,2.2268615760554479e-10,3.451848591320596e-11,2.803279117301007e-11,5.156863064809668e-12,1.8526149569689217e-12
S052,img_izq,TP8,1.1144870871066949e-10,2.7146295046176432e-11,2.949207621078665e-11,4.15281201861746e-12,1.0423044911250385e-12
S052,img_izq,P7,2.7344443789461965e-10,5.0924751015596044e-11,5.702549451280987e-11,6.770225279804223e-12,1.543934150495752e-12
S052,img_izq,P5,1.0147382833443521e-10,3.127360565466804e-11,6.819324925566056e-11,4.984366828124544e-12,1.1682830111166542e-12
S052,img_izq,P3,7.444465864333722e-11,2.6743414858244976e-11,8.040728311449498e-11,4.78803554924121e-12,1.2041949700081554e-12
S052,img_izq,P1,8.112253435916745e-11,2.8655834940332222e-11,1.2898503600597032e-10,5.214515481342618e-12,1.0351782089188102e-12
S052,img_izq,Pz,1.0985517124065722e-10,3.909478963499046e-11,1.586078173150998e-10,6.46990175473994e-12,1.2191594936558623e-12
S052,img_izq,P2,8.618159756447125e-11,3.176599078882761e-11,1.363540673299803e-10,5.258740887475201e-12,1.1528926697346443e-12
S052,img_izq,P4,8.784528075906339e-11,2.709318398722577e-11,7.690852666915923e-11,4.612594290471042e-12,1.3125657612402293e-12
S052,img_izq,P6,8.18781863577906e-11,3.151325210304467e-11,6.628865522611039e-11,5.560985417803284e-12,1.6187257280930396e-12
S052,img_izq,P8,1.469405589627057e-10,3.581648379356624e-11,5.4046588317248003e-11,6.034017891277803e-12,1.7307909312144523e-12
S052,img_izq,PO7,1.1938085183577366e-10,5.389913449806569e-11,1.566882905595543e-10,9.01558847052234e-12,2.616227429783675e-12
S052,img_izq,PO3,1.588346622595239e-10,5.046684360592374e-11,2.092196564750342e-10,8.575542253729594e-12,1.970434715443068e-12
S052,img_izq,POz,1.1893500760026465e-10,4.387691980696982e-11,2.1306215095475867e-10,7.860863788098938e-12,1.5372300434587043e-12
S052,img_izq,PO4,1.1062830623522463e-10,4.007880699319128e-11,1.5166371232803767e-10,7.4121588738955e-12,1.9741885617062322e-12
S052,img_izq,O1,1.600079162443145e-10,4.879051643249418e-11,1.6445280746491201e-10,7.140744726960834e-12,1.7351922832923767e-12
S052,img_izq,Oz,1.0499230677296032e-10,3.748444106933893e-11,8.222831709089972e-11,4.7420732462737525e-12,1.1844813052584667e-12
S052,mov_real_der,FC5,9.82102726891535e-11,1.966668557767404e-11,2.495599927178473e-11,3.519446092827603e-12,1.4336627930396536e-12
S052,mov_real_der,FC3,3.0880691613230893e-10,4.701749695257022e-11,3.009821843986868e-11,6.455641224494559e-12,2.338282147558958e-12
S052,mov_real_der,FC1,9.101516893545575e-11,2.7517823650170963e-11,2.480422456615982e-11,3.877617130372131e-12,1.166640121359475e-12
S052,mov_real_der,FCz,9.351884739476629e-11,4.053785173362308e-11,3.0591219165264683e-11,5.278407352365001e-12,1.5929650491544645e-12
S052,mov_real_der,FC2,7.768155004972426e-11,2.2970328162778053e-11,2.0231476717039934e-11,3.658337443376364e-12,1.0763486660712527e-12
S052,mov_real_der,FC4,7.700978263710965e-11,1.5216218563029413e-11,1.5140788291399918e-11,2.876169150538655e-12,1.0125749232724652e-12
S052,mov_real_der,FC6,5.224274253663292e-11,1.470090969444665e-11,1.8981273325205722e-11,2.8341440078878265e-12,1.062708450369886e-12
S052,mov_real_der,C5,1.600117936135113e-10,1.9563855101412147e-11,1.7096560858314394e-11,3.114083534033248e-12,1.1332352305540963e-12
S052,mov_real_der,C3,4.852247910738135e-11,1.3362264723220588e-11,1.3774811614256977e-11,2.6437860409028645e-12,8.657891463853518e-13
S052,mov_real_der,C1,9.08133292217964e-11,1.991705157457759e-11,2.1514799625316742e-11,3.159986008035708e-12,1.0112161262488898e-12
S052,mov_real_der,Cz,1.341735197447512e-10,3.3650558118139894e-11,3.482880218166633e-11,4.851829352061079e-12,1.5463665032254339e-12
S052,mov_real_der,C2,6.472584682373067e-11,1.6669251661672897e-11,1.7696367731628787e-11,2.7859720352479265e-12,8.771168637522742e-13
S052,mov_real_der,C4,4.295555124006918e-11,1.0990347585983476e-11,1.0059528063658367e-11,2.272288488824248e-12,7.974235039166851e-13
S052,mov_real_der,C6,5.2961842338253146e-11,1.3181796842213156e-11,1.2563275150443479e-11,2.327287157389927e-12,7.858763534950692e-13
S052,mov_real_der,CP5,9.298224557091376e-11,1.9056135799538384e-11,1.3089597369947849e-11,2.8277437038794677e-12,9.012149119726671e-13
S052,mov_real_der,CP3,1.0197450662541485e-10,1.6704019230150896e-11,1.68712284174996e-11,2.840978386890867e-12,8.273681926372224e-13
S052,mov_real_der,CP1,9.623496043568342e-11,2.2443963506614882e-11,3.719502098761483e-11,3.651248627380349e-12,9.335062370367485e-13
S052,mov_real_der,CPz,1.160363881953734e-10,3.737921230548525e-11,6.61285664589671e-11,5.407312580326918e-12,8.753785197734346e-13
S052,mov_real_der,CP2,7.533976687524525e-11,1.893521706715037e-11,3.8599964861125507e-11,2.8569064634226256e-12,7.17656342665915e-13
S052,mov_real_der,CP4,9.693203792857772e-11,1.9319252195554097e-11,2.5956392173677195e-11,3.093573995072173e-12,9.829642303056834e-13
S052,mov_real_der,CP6,2.0647194010488978e-10,2.1567314308043886e-11,1.6443205636369874e-11,2.9713657199441203e-12,9.56297735119554e-13
S052,mov_real_der,AFz,1.995251659652067e-10,5.676310933458401e-11,3.7748179719943795e-11,3.647095850769076e-12,8.211920856808727e-13
S052,mov_real_der,AF4,3.0504550790933745e-10,4.2417123784248744e-11,3.323206036802152e-11,3.1046663750178153e-12,7.610022369357157e-13
S052,mov_real_der,F7,2.4562384348585415e-10,3.463577588769081e-11,3.4753909362367564e-11,4.0279142272885e-12,1.139408534397288e-12
S052,mov_real_der,F5,2.8392857724359437e-10,3.35123701434099e-11,3.411191328099318e-11,3.927936743072018e-12,1.0496526035593636e-12
S052,mov_real_der,F3,5.461331321099888e-10,5.296951581001318e-11,3.801868401606743e-11,6.313663162434166e-12,1.7622121021810643e-12
S052,mov_real_der,F1,1.7817523390842423e-10,5.182017555474142e-11,3.7935760050349e-11,5.391883923371238e-12,1.4989344271618239e-12
S052,mov_real_der,Fz,9.058509373530744e-11,4.886464114517876e-11,3.395010313844177e-11,4.2405419520483245e-12,7.394907114687652e-13
S052,mov_real_der,F2,9.958034107248547e-11,3.597540511703423e-11,3.025095658315653e-11,3.6124838014061e-12,6.950491267456429e-13
S052,mov_real_der,F4,2.515941927034047e-10,3.073659629374237e-11,2.81565978713676e-11,4.078329135640422e-12,9.852848761373235e-13
S052,mov_real_der,F6,2.742091986378999e-10,3.0529718552592227e-11,3.1691689072713313e-11,3.477342378612107e-12,8.687885957877347e-13
S052,mov_real_der,F8,1.6411743720553503e-10,3.077466086162833e-11,3.297853114364049e-11,3.771837376616749e-12,9.912362521376078e-13
S052,mov_real_der,FT7,1.2445997489893644e-10,2.460859100790557e-11,2.883003831337889e-11,3.4132115841830375e-12,1.0383606848998224e-12
S052,mov_real_der,FT8,2.219767424333863e-10,2.6400908867029878e-11,2.631630872478733e-11,3.1891001978461715e-12,7.923484602792017e-13
S052,mov_real_der,T7,1.3717273261629255e-10,2.6410038419857358e-11,2.4112769047502236e-11,3.525056573605226e-12,1.0721052604651089e-12
S052,mov_real_der,T8,1.2792098822415988e-10,2.0499409632978934e-11,2.1344497055465302e-11,4.091307335050307e-12,1.4662917772311919e-12
S052,mov_real_der,T9,1.2841286364830764e-10,2.626809637843013e-11,2.9246343590404406e-11,2.8473659425304548e-12,7.3988744227316e-13
S052,mov_real_der,T10,1.0814171246316566e-10,2.7767247291150782e-11,3.2692887954233744e-11,3.432734879566269e-12,8.080339090398475e-13
S052,mov_real_der,TP7,1.4211095382863264e-10,2.2352907040904298e-11,1.8243903549049013e-11,3.681925874228267e-12,1.1214404369729238e-12
S052,mov_real_der,TP8,1.0496970688571258e-10,2.337400844048882e-11,2.2171119605253934e-11,3.5505000794417643e-12,9.052706869911902e-13
S052,mov_real_der,P7,1.641117200148474e-10,3.140781643096954e-11,3.433781158135257e-11,5.324676239704362e-12,1.4176146540856643e-12
S052,mov_real_der,P5,1.1151592664656516e-10,2.1907195096324373e-11,4.422010506921579e-11,3.826697563075079e-12,1.1109988849437693e-12
S052,mov_real_der,P3,8.313767033507574e-11,2.032375366746656e-11,5.635583135573567e-11,3.845045610430965e-12,1.0959021958736797e-12
S052,mov_real_der,P1,9.368297787339159e-11,2.348768443712111e-11,1.0334069946769797e-10,4.261479541759854e-12,9.735801727592203e-13
S052,mov_real_der,Pz,1.4836922378991967e-10,3.662715935370385e-11,1.2726913714254413e-10,5.769277461751076e-12,1.1854011018616944e-12
S052,mov_real_der,P2,1.0940165106025237e-10,2.6364618311894686e-11,1.0527227855970191e-10,4.345283174500169e-12,1.0991535539636526e-12
S052,mov_real_der,P4,8.222553492669647e-11,2.3189828772353402e-11,5.82631658205903e-11,3.62484513347201e-12,1.1440446069027625e-12
S052,mov_real_der,P6,9.743941790905714e-11,2.6607607881806642e-11,5.48602076758387e-11,4.465645394004701e-12,1.3326553390430497e-12
S052,mov_real_der,P8,1.700850623332146e-10,3.3865283344844346e-11,4.403009608768514e-11,4.759249884360241e-12,1.4034836369878608e-12
S052,mov_real_der,PO7,1.2728089875477976e-10,3.746139972831235e-11,1.110557890196724e-10,7.832167989712487e-12,2.4731403825361032e-12
S052,mov_real_der,PO3,1.6177545772029925e-10,3.890958562817145e-11,1.7910618431755046e-10,7.488787926422205e-12,2.0312350013413623e-12
S052,mov_real_der,POz,1.3173503806461177e-10,3.204421522198683e-11,1.925951613345882e-10,6.6882107849233904e-12,1.4859758612224051e-12
S052,mov_real_der,PO4,1.341966091922406e-10,3.334246919547437e-11,1.2725883043778233e-10,6.236523618345029e-12,1.619156914721574e-12
S052,mov_real_der,O1,1.543887446559574e-10,3.7429048288940347e-11,1.5989144429530949e-10,6.356265170225924e-12,1.6588420964567697e-12
